day_idx,revenue,status,solve_time
106,128441.66377600886,optimal,2.339461326599121
107,109837.20488408566,optimal,2.5567328929901123
108,86918.34553934872,optimal,2.479140281677246
109,52694.92449774466,optimal,2.1802151203155518
110,24782.04495428349,optimal,2.287440061569214
111,-33210.97172802482,optimal,2.3284730911254883
112,91658.81422842827,optimal,2.6607320308685303
113,-4820.995502520755,optimal,2.0594708919525146
114,98656.46233965353,optimal,2.154167652130127
115,149097.76647152772,optimal,2.0805141925811768
116,106750.7576757517,optimal,2.1643970012664795
117,65348.56238372528,optimal,2.6555237770080566
118,112659.288371883,optimal,2.2472939491271973
119,96926.64463505629,optimal,2.0898537635803223
120,42809.401264366956,optimal,2.1299588680267334
121,35747.92014330265,optimal,2.193028211593628
122,123633.94985899335,optimal,2.110311269760132
123,134710.7705889329,optimal,1.8719589710235596
124,135211.15983266823,optimal,2.359010934829712
125,84576.17811651522,optimal,1.9506959915161133
126,84273.86687292195,optimal,1.8631298542022705
127,33033.77052761074,optimal,2.2134430408477783
128,67551.45667747055,optimal,1.8081300258636475
129,108880.21959222015,optimal,2.3529040813446045
130,13148.065326810933,optimal,2.083040952682495
131,49921.156436825106,optimal,2.2569637298583984
132,74849.99817678121,optimal,1.8331630229949951
133,87672.41119795939,optimal,1.9258151054382324
134,21966.065260727322,optimal,2.1391639709472656
135,137334.5492991253,optimal,2.761596202850342
136,71201.36623223689,optimal,2.173002004623413
137,26227.270665975917,optimal,2.0975849628448486
138,114902.4742820836,optimal,2.2122020721435547
139,96203.47265478119,optimal,2.5486791133880615
140,69731.48880819061,optimal,2.2146730422973633
141,72679.58132546734,optimal,2.2631208896636963
142,50124.57709450864,optimal,1.9766480922698975
143,24042.849079083113,optimal,2.3105149269104004
144,179939.99185912393,optimal,1.9022300243377686
145,162430.28047553875,optimal,2.3318898677825928
146,27327.681253760114,optimal,2.2839841842651367
147,77479.2560683769,optimal,2.3957808017730713
148,66496.6297313525,optimal,2.325040102005005
149,16825.884667379,optimal,1.9419829845428467
150,175038.73665308004,optimal,2.156836986541748
151,59609.85030105236,optimal,2.157104969024658
152,17919.666405336033,optimal,2.6676342487335205
153,170858.91481894982,optimal,1.7955589294433594
154,74732.5719531668,optimal,2.475741147994995
155,-12304.675851495855,optimal,2.759572982788086
156,32393.580519971816,optimal,2.0685839653015137
157,154334.8926678204,optimal,1.975606918334961
158,69399.64714410549,optimal,1.875856876373291
159,-89706.81943000556,optimal,2.4789299964904785
160,101813.13778382474,optimal,1.9191007614135742
161,206954.03165977017,optimal,2.2602109909057617
162,-3093.3786252952023,optimal,2.6846251487731934
163,132311.63830620155,optimal,2.694077968597412
164,195814.44160727214,optimal,2.092489242553711
165,25940.32062414949,optimal,1.8408329486846924
166,-27775.67575608493,optimal,2.3218910694122314
167,66731.35279705036,optimal,2.0239737033843994
168,211869.09163960908,optimal,1.7807438373565674
169,61509.05894879139,optimal,2.155909299850464
170,73409.91662473303,optimal,2.3930230140686035
171,49570.17102730764,optimal,2.0556960105895996
172,150423.7979063252,optimal,1.809718132019043
173,173471.50725767825,optimal,2.0966291427612305
174,234844.28460988225,optimal,1.9058837890625
175,39111.49055322748,optimal,2.5624382495880127
176,47994.46225064861,optimal,2.1440091133117676
177,64150.976365024064,optimal,1.8020961284637451
178,9577.158951016809,optimal,2.6433401107788086
179,52248.53340317994,optimal,2.245272159576416
180,60262.9362265174,optimal,1.640625238418579
181,42026.46305847321,optimal,2.516361951828003
182,57039.81578788692,optimal,2.8598101139068604
183,3850.6369728022128,optimal,2.7846479415893555
184,-80079.83251247503,optimal,2.0987918376922607
185,6881.544914408662,optimal,2.6630096435546875
186,86851.27604154513,optimal,2.187274932861328
187,161274.5269490206,optimal,2.2665669918060303
188,40794.052822434984,optimal,2.4318788051605225
189,59931.73049105729,optimal,2.7611210346221924
190,79335.06415368011,optimal,2.8515350818634033
191,165245.25447649855,optimal,1.9726500511169434
192,70972.45738893007,optimal,1.9747791290283203
193,52985.600497982756,optimal,2.2760579586029053
194,218185.5203990927,optimal,2.3366198539733887
195,257847.5653949345,optimal,2.3670992851257324
196,99769.40821564099,optimal,2.042665958404541
197,34589.58600497641,optimal,2.5563881397247314
198,58333.53639288655,optimal,2.907061815261841
199,18523.029396520687,optimal,2.476005792617798
200,144893.5240408859,optimal,2.1354849338531494
201,93708.68253085008,optimal,2.068963050842285
202,207685.3045065916,optimal,2.000854015350342
203,159339.23297959237,optimal,2.340488910675049
204,42628.732646999895,optimal,2.624318838119507
205,185015.48152479043,optimal,2.4920430183410645
206,263503.5242066267,optimal,2.008348226547241
207,217484.76593415442,optimal,2.030755043029785
208,209601.51607593987,optimal,2.1326050758361816
209,192335.3782179078,optimal,1.9771981239318848
210,76230.98992693337,optimal,2.420429229736328
211,34648.27158932813,optimal,2.756139039993286
212,100069.36004750102,optimal,2.6363401412963867
213,169549.3125612844,optimal,2.147458076477051
214,128189.20595083102,optimal,2.131199836730957
215,187240.58683527927,optimal,2.3075780868530273
216,192996.26307684614,optimal,2.1270053386688232
217,213228.68280920357,optimal,2.1705620288848877
218,181815.02998408017,optimal,2.1708948612213135
219,170648.06762181706,optimal,1.9513640403747559
220,128212.95328628128,optimal,2.560514211654663
221,40571.39107621112,optimal,2.87314510345459
222,203405.7493169389,optimal,2.406107187271118
223,201742.10723188077,optimal,2.2232580184936523
224,130858.2204284418,optimal,2.115417003631592
225,185467.50603377228,optimal,2.040079116821289
226,174700.93050845712,optimal,2.230976104736328
227,65856.37581235284,optimal,2.550236940383911
228,136059.2837106573,optimal,2.0937490463256836
229,84894.89735297844,optimal,2.4883768558502197
230,159128.37664531358,optimal,2.075164318084717
231,141730.79381655066,optimal,2.1459758281707764
232,153499.98232864868,optimal,2.552161931991577
233,154576.6472101984,optimal,2.3871371746063232
234,126571.15349344038,optimal,2.0126700401306152
235,119782.98823615507,optimal,2.3607380390167236
236,37037.774709717705,optimal,2.9329140186309814
237,150848.1304115586,optimal,2.4244368076324463
238,127941.24559546815,optimal,2.20819091796875
239,128984.97036384212,optimal,2.251976728439331
240,126336.67929970562,optimal,2.196274995803833
241,110912.94650657575,optimal,2.5205090045928955
242,32626.62251862645,optimal,2.4861807823181152
243,65744.11239561025,optimal,2.5360729694366455
244,-6749.853342401539,optimal,2.472076892852783
245,36585.54760100081,optimal,2.4346261024475098
246,50806.930069622926,optimal,2.9318039417266846
247,-90850.52766908261,optimal,2.810142993927002
248,-9547.613582429762,optimal,2.677673101425171
249,34313.58882438233,optimal,2.3288168907165527
250,-12702.661656958266,optimal,2.156583786010742
251,42794.27171651451,optimal,2.238856792449951
252,46675.70326775487,optimal,2.934363842010498
253,1403.0298097360605,optimal,2.115231990814209
254,-28532.98497181312,optimal,2.793278932571411
255,2288.3371698166657,optimal,2.656797170639038
256,-39085.045364259415,optimal,1.6585049629211426
257,-34209.139276876274,optimal,2.09645676612854
