day_idx,revenue,status,solve_time
347,130329.96412852229,optimal,31.77984309196472
348,142560.65426755388,optimal,37.7976016998291
349,158799.58451096198,optimal,31.36132502555847
350,181397.75633234828,optimal,30.013831853866577
351,210552.2175215977,optimal,33.592880725860596
352,100088.66581271749,optimal,30.671812772750854
353,164351.9576375752,optimal,35.94809412956238
354,10991.318612050738,optimal,37.94112420082092
355,104130.61099999999,optimal,33.05100178718567
356,173969.1316612592,optimal,20.569966793060303
357,191383.50216002043,optimal,38.371254682540894
358,124027.77796299662,optimal,32.35674476623535
359,174041.34073685907,optimal,33.98987293243408
360,149955.8222948271,optimal,20.535820960998535
361,107295.29260250869,optimal,21.93756079673767
362,119545.0749639507,optimal,23.12873911857605
363,126864.38548742278,optimal,41.161242961883545
364,1342.4714991836227,optimal,64.05765724182129
