day_idx,date,quarter,vfa_dp_revenue,oracle_revenue,capture_pct
1578,2025-07-28,3,99377.63940161484,236104.13279390355,42.09059715543483
1579,2025-07-29,3,42693.10907585747,130206.43171492062,32.788786631778336
1580,2025-07-30,3,74226.56251500791,173136.73764806153,42.87164210399396
1581,2025-07-31,3,158734.5755380078,275292.6373949412,57.660305426288424
1582,2025-08-01,3,83616.88907902814,159380.3970255132,52.46372241477286
1583,2025-08-02,3,80839.59057999999,172311.323396294,46.91484516898478
1584,2025-08-03,3,61253.00109456941,128264.2483970702,47.75531908544559
1585,2025-08-04,3,108238.54232417201,212041.84330016913,51.04584106588253
1586,2025-08-05,3,104135.38368671654,178813.2370431656,58.23695460620637
1587,2025-08-06,3,86897.86460507853,194023.92580848362,44.78719015862679
1588,2025-08-07,3,101974.56288003373,169022.79709486343,60.33183962918379
1589,2025-08-08,3,102108.21059450407,141118.6751580548,72.35627069212597
1590,2025-08-09,3,126617.07719433118,183978.45379084026,68.82168785823065
1591,2025-08-10,3,157556.34565732052,213977.90512038997,73.63206288456506
1592,2025-08-11,3,74536.88479411195,181286.81398459693,41.115447481163734
1593,2025-08-12,3,148049.042918986,206979.8137989767,71.52825205591036
1594,2025-08-13,3,113078.2925174681,178786.2293850147,63.24776405119821
1595,2025-08-14,3,127990.83062855699,232342.27722474997,55.087189536645774
1596,2025-08-15,3,108294.51010886265,200691.25000862934,53.960753198859535
1597,2025-08-16,3,104007.55666379677,197281.48524289756,52.720384041989675
1598,2025-08-17,3,81399.82813746389,148058.75223479632,54.978058985920285
1599,2025-08-18,3,67716.44239000104,188874.1541211748,35.852678046439664
1600,2025-08-19,3,85576.21425303468,180321.42618666615,47.45759617298469
1601,2025-08-20,3,61403.97155778854,201160.1687600445,30.524915511994205
1602,2025-08-21,3,149901.947094795,233250.7705679294,64.26643167343329
1603,2025-08-22,3,85187.03636040265,124742.23999193759,68.29044946275496
1604,2025-08-23,3,212659.8211205945,246309.36500494293,86.33850406635041
1605,2025-08-24,3,108606.42460045114,191032.95951374643,56.8521918295654
1606,2025-08-25,3,119309.80406583323,218986.61781874113,54.482691798358175
1607,2025-08-26,3,75125.89139419414,195052.35517344216,38.515757129613526
1608,2025-08-27,3,134356.1528918562,171214.75933722837,78.4722960870595
1609,2025-08-28,3,120397.84663446611,225214.5338112771,53.45918160652804
1610,2025-08-29,3,159998.4048896996,191839.84955964037,83.40206962055518
1611,2025-08-30,3,163453.77581693052,201891.7040792233,80.96111554578313
1612,2025-08-31,3,119111.81465708863,174318.32370799597,68.33005969964188
1613,2025-09-01,3,34134.944523335085,140962.94251714429,24.21554481893956
1614,2025-09-02,3,134600.01796955834,190775.45535566722,70.55415892920833
1615,2025-09-03,3,65005.670215056394,177865.3019110453,36.54769621540197
1616,2025-09-04,3,77055.66039592917,178771.3383648543,43.10291632916364
1617,2025-09-05,3,147857.19217040372,262755.56765929534,56.27176371087377
1618,2025-09-06,3,110617.23265953621,214500.81480186433,51.569609542842066
1619,2025-09-07,3,231806.75278580375,334774.2790092799,69.24270092427803
1620,2025-09-08,3,215636.94970795192,282958.56723486376,76.20795928365266
1621,2025-09-09,3,214523.6140030948,304264.18958840915,70.50570568074075
1622,2025-09-10,3,194811.86114529986,355251.7793025521,54.83768766134378
1623,2025-09-11,3,302216.1078854095,423591.5449515705,71.34611431395828
1624,2025-09-12,3,110860.23519274796,221813.73448497677,49.97897693312423
1625,2025-09-13,3,138700.81830821122,170357.0391923921,81.41772066816092
1626,2025-09-14,3,45008.933271082526,172004.3756554304,26.16731876708018
1627,2025-09-15,3,102652.25537805629,133138.54502363704,77.10183054789408
1628,2025-09-16,3,18128.250597154,221909.1641068757,8.169221253261577
1629,2025-09-17,3,105602.84387660377,189921.77252775404,55.60333734836621
1630,2025-09-18,3,108620.20168866869,219345.63615346907,49.52011063154711
1631,2025-09-19,3,47815.34514942131,145924.61314107137,32.76715567043939
1632,2025-09-20,3,153444.3029048087,227356.24189661155,67.49069285486618
1633,2025-09-21,3,227018.47834984295,305205.6960127813,74.382123700711
1634,2025-09-22,3,249574.00160280173,296698.1232463872,84.11714872747876
1635,2025-09-23,3,245050.04485409506,405811.0873194554,60.385251293341604
1636,2025-09-24,3,127012.79234568146,237859.93561661724,53.39814459144593
1637,2025-09-25,3,161404.75589078318,308441.0818664088,52.329201711427785
1638,2025-09-26,3,218281.519245536,382639.16906625155,57.04630808659893
1639,2025-09-27,3,181675.11943145143,247956.67577608133,73.26889621456056
1640,2025-09-28,3,161833.0056635143,253227.2149808987,63.90822000538987
1641,2025-09-29,3,199729.35581118794,315612.84128780226,63.28302580979523
1642,2025-09-30,3,293526.82720447355,416779.75337187026,70.42732398341224
1643,2025-10-01,4,-40079.07021937388,133077.11513839732,-30.117176929851926
1644,2025-10-02,4,57657.88124118057,163988.77549336254,35.15965106008995
1645,2025-10-03,4,147429.30255155897,193615.3562498443,76.1454594341752
1646,2025-10-04,4,165711.36963529672,290208.058892348,57.10088488506343
1647,2025-10-05,4,125005.17443343732,274539.40227626794,45.53268980590447
1648,2025-10-06,4,18483.256872783808,121171.88118046419,15.253750864242383
1649,2025-10-07,4,42215.92129544429,138113.47030391698,30.566114371428565
1650,2025-10-08,4,151690.04137959523,224366.40291834495,67.60817992647532
1651,2025-10-09,4,135221.66354698216,221813.6899018989,60.961820529105474
1652,2025-10-10,4,89887.64317638031,201046.23574152362,44.70993592336886
1653,2025-10-11,4,98642.49219026035,212028.07657125872,46.52331605579058
1654,2025-10-12,4,110063.40509358069,169258.89104141004,65.02666088403777
1655,2025-10-13,4,77447.73619055972,164538.03082728642,47.06980860361437
1656,2025-10-14,4,21558.758331788766,70728.03646308275,30.481205770559722
1657,2025-10-15,4,52659.2433579551,109062.64509671467,48.28348268213914
1658,2025-10-16,4,6968.601777653628,45165.77814968591,15.428942139685219
1659,2025-10-17,4,176722.11898139978,277884.8888632008,63.5954404373524
1660,2025-10-18,4,135632.4241026668,202735.1157742818,66.9012980729373
1661,2025-10-19,4,61749.586214345945,167175.30254742762,36.937026745818265
1662,2025-10-20,4,143800.02123414987,223174.03196842372,64.43402933836664
1663,2025-10-21,4,-375.89332771160537,0.0,0.0
1664,2025-10-22,4,84184.98641139243,183187.26704856285,45.955697558976645
1665,2025-10-23,4,153145.79128374407,294507.6140729417,52.000622043616815
1666,2025-10-24,4,87477.78450141878,157555.94815081757,55.52172769617194
1667,2025-10-25,4,94832.89070611363,164549.2689852582,57.63191249096925
1668,2025-10-26,4,145914.3425365131,201644.15003871042,72.36229888568619
1669,2025-10-27,4,100357.86515149362,226643.56597663384,44.28004153528019
1670,2025-10-28,4,138054.4907265985,207143.02288966492,66.64694219516795
1671,2025-10-29,4,118543.26868220934,176825.9871552156,67.03950623397542
1672,2025-10-30,4,77367.80383158216,150323.15616207218,51.46765528802988
1673,2025-10-31,4,107434.6604846337,169566.19673281163,63.358536403290536
1674,2025-11-01,4,142892.59724376939,266864.6159438493,53.544977005807034
1675,2025-11-02,4,173482.8825705302,209459.5451625215,82.8240519838441
1676,2025-11-03,4,117604.7054756551,174379.88570934517,67.44166908772814
1677,2025-11-04,4,29272.196075724678,75875.87567388878,38.57905535289676
1678,2025-11-05,4,9932.872863143246,48059.78528611587,20.667742903988344
1679,2025-11-06,4,52538.82076811638,187764.8064893142,27.981186544192134
1680,2025-11-07,4,65822.8391214736,67762.27083431454,97.13788854924441
1681,2025-11-08,4,112759.73975621376,201912.52698802575,55.845836530440174
1682,2025-11-09,4,118143.71299102562,140382.78228356288,84.15826433214868
1683,2025-11-10,4,117069.87580655841,144444.32075437575,81.04844496145546
1684,2025-11-11,4,108669.7149486919,200924.17344449155,54.08493815639043
1685,2025-11-12,4,168889.4694521366,247118.4122119668,68.3435394151331
1686,2025-11-13,4,19246.56600124381,198097.10631225884,9.715722939892723
1687,2025-11-14,4,118157.55868530407,178868.2776670853,66.05842032270377
1688,2025-11-15,4,18275.39108252134,118676.46678162884,15.399338704740051
1689,2025-11-16,4,75578.9292252535,157453.74859029363,48.000717608772526
1690,2025-11-17,4,113822.81914948877,182100.33435935096,62.505551980412335
1691,2025-11-18,4,94390.87776185517,204515.49917336288,46.153410447313966
1692,2025-11-19,4,101709.52219690525,176229.2533213053,57.714323972913895
1693,2025-11-20,4,152805.17899447668,209017.51201086355,73.10640028407511
1694,2025-11-21,4,94093.43904476441,213893.5305762608,43.99078307383247
1695,2025-11-22,4,61338.55383886371,206327.0977017438,29.728792059844544
1696,2025-11-23,4,43188.96890531675,144421.2838868302,29.904850409140533
1697,2025-11-24,4,74455.55582449248,149201.03462414362,49.902841499762715
1698,2025-11-25,4,29274.73448788657,113508.25099495177,25.790842719608598
1699,2025-11-26,4,106700.62333801834,175185.01599698846,60.90739138320631
1700,2025-11-27,4,57382.24733333193,233129.46764654596,24.613897124464224
1701,2025-11-28,4,218397.7134435965,287363.8812376124,76.00040495799473
1702,2025-11-29,4,132774.45644477286,260552.11770517885,50.95888592815447
1703,2025-11-30,4,181622.3738393106,247071.61305273473,73.51001258106706
1704,2025-12-01,4,83676.89629265733,260922.80443628202,32.06959869737696
1705,2025-12-02,4,130472.70520387057,230768.5563841089,56.5383374790029
1706,2025-12-03,4,177886.45301726784,275810.8224031614,64.49582052920519
1707,2025-12-04,4,179546.07433675978,259861.43202892123,69.09300581271992
1708,2025-12-05,4,109997.90222143775,237999.01200099997,46.21779783731858
1709,2025-12-06,4,60332.36861270581,224067.04780549064,26.926033615205867
1710,2025-12-07,4,264467.32098055235,398588.0560516453,66.3510401190459
1711,2025-12-08,4,210410.84602104774,290982.67685216863,72.31043727319384
