day_idx,date,quarter,vfa_dp_revenue,oracle_revenue,capture_pct
1656,2025-05-15,2,266781.7837438769,277564.196304,96.11534459281856
1657,2025-05-16,2,262688.84383562347,292254.98125989997,89.8834444850801
1658,2025-05-17,2,191815.1902099104,291576.55184,65.7855335072236
1659,2025-05-18,2,271384.58732700115,301563.73812040006,89.99244704237292
1660,2025-05-19,2,290480.75971548643,397332.87424379995,73.10765822443626
1661,2025-05-20,2,242990.21334033943,365482.8914778688,66.48470256919079
1662,2025-05-21,2,271121.932705106,277956.3925072,97.54117552741047
1663,2025-05-22,2,128160.99114595764,246976.4427364165,51.891990072403935
1664,2025-05-23,2,195928.43163498258,286640.7663422789,68.35330303332486
1665,2025-05-24,2,266207.73433046066,315414.2457633483,84.3994010753063
1666,2025-05-25,2,239819.07714866448,326764.24440067855,73.39208045498337
1667,2025-05-26,2,277856.6953172004,299792.44180760003,92.68302217422895
1668,2025-05-27,2,282870.1715031601,317363.48822175,89.13129014561103
1669,2025-05-28,2,267123.44306262885,293821.2880152,90.9135770478312
1670,2025-05-29,2,249230.89207171075,292052.03780543024,85.33783703223203
1671,2025-05-30,2,193540.2425941056,270828.75986234506,71.46221940848412
1672,2025-05-31,2,133494.133342768,238222.53890043212,56.037574764730145
1673,2025-06-01,2,210341.9404771266,283762.85533258313,74.12595994306449
1674,2025-06-02,2,240248.80817995575,310158.1761889659,77.4600918576406
1675,2025-06-03,2,273118.6504821861,317374.76585477864,86.05556580612246
1676,2025-06-04,2,257935.49604233162,311000.83360759873,82.93723622869076
1677,2025-06-05,2,157556.47865900915,290254.45219057344,54.2821918733435
1678,2025-06-06,2,244122.04543425527,283409.75825320004,86.13748762177593
1679,2025-06-07,2,178925.70243292296,251611.8965692,71.11178162583963
1680,2025-06-08,2,173056.97947576683,247369.05325170004,69.9590256747597
1681,2025-06-09,2,174823.2592240118,257089.6558828929,68.0008919937431
1682,2025-06-10,2,232478.50228571097,279108.4508820332,83.2932509033807
1683,2025-06-11,2,231496.47729253295,300345.98262778553,77.07660187998027
1684,2025-06-12,2,204380.68123512808,269488.51573954744,75.84021926658124
1685,2025-06-13,2,209724.71392575945,260598.250596,80.4781741420403
1686,2025-06-14,2,191589.19599059556,216043.45096021923,88.68086264085528
1687,2025-06-15,2,251375.95628383048,275170.72312219447,91.3527258392974
1688,2025-06-16,2,159060.997934367,303104.2841637844,52.47731762458935
1689,2025-06-17,2,238490.06191679352,301043.03757283324,79.22125149932894
1690,2025-06-18,2,104357.90122944872,244772.7928833148,42.63460003056671
1691,2025-06-19,2,144604.67254117,338701.38318905316,42.693853559037855
1692,2025-06-20,2,218257.57915026037,283443.90282865,77.00203707758122
1693,2025-06-21,2,252752.25635575,276384.30332813616,91.44956978822017
1694,2025-06-22,2,212010.40548919575,272211.0180967043,77.88457901945688
1695,2025-06-23,2,169688.78405004324,211721.71565079497,80.1470853041456
1696,2025-06-24,2,216377.5772475092,245999.67666758722,87.95848034381542
1697,2025-06-25,2,109533.71330801939,134481.52891601136,81.44889055836599
1698,2025-06-26,2,6196.334967055947,98237.57256525772,6.307500078892744
1699,2025-06-27,2,86822.71352006114,123862.12369958255,70.0962577798541
1700,2025-06-28,2,22855.474160314094,94643.30947257267,24.149064828441507
1701,2025-06-29,2,54117.21013658692,93998.03336418254,57.57270466172114
1702,2025-06-30,2,154854.94639132498,223559.0069824487,69.2680417942107
1703,2025-07-01,3,101789.79574322759,244379.5188341375,41.65234313777056
1704,2025-07-02,3,125687.5088895415,165784.54594062737,75.8137667032934
1705,2025-07-03,3,261630.6334605376,310942.02027021354,84.1412920753446
1706,2025-07-04,3,233807.51520710444,339776.66080720985,68.81211753969394
1707,2025-07-05,3,236082.48699448298,326838.85935178667,72.23207407549424
1708,2025-07-06,3,195296.46298786762,239393.84384842962,81.57956773170746
1709,2025-07-07,3,-5584.947268095308,150371.45172933486,-3.7141007843351037
1710,2025-07-08,3,139696.94218988298,184035.8547388,75.90745965678984
1711,2025-07-09,3,187942.0728081206,234204.71495320683,80.24692109450943
1712,2025-07-10,3,163507.273441442,202707.21442955625,80.66179287282506
1713,2025-07-11,3,150112.4593439317,200058.5148511858,75.03427657432795
1714,2025-07-12,3,192728.09764736585,229768.82945027936,83.8791310851288
1715,2025-07-13,3,213992.54936173922,243402.09267419655,87.9173005501546
1716,2025-07-14,3,199818.88098749446,248147.8192976,80.5241333786837
1717,2025-07-15,3,-17120.93615810479,172757.4681718773,-9.910388441830532
1718,2025-07-16,3,164364.81235880047,212710.90128881083,77.27145687546691
1719,2025-07-17,3,224774.6698828144,270122.12155197636,83.21224066780614
1720,2025-07-18,3,231325.43919578585,263672.9980336039,87.73194104855003
1721,2025-07-19,3,204587.9213693412,240050.45168114468,85.22705120384117
1722,2025-07-20,3,119777.2086031812,201573.10024783388,59.421226570368404
1723,2025-07-21,3,-68207.7719068831,98105.15104952038,-69.52516883894707
1724,2025-07-22,3,-504.0708634552546,0.0,0.0
1725,2025-07-23,3,68450.40440695056,118160.46934246863,57.930037674916775
1726,2025-07-24,3,27686.843645708876,84963.78813479497,32.586639853891306
1727,2025-07-25,3,27260.01518206598,103920.37222883945,26.231637355991804
1728,2025-07-26,3,63976.43427095183,101695.44742024886,62.90983116144224
1729,2025-07-27,3,64571.0427097797,102021.40952178769,63.291659086507636
1730,2025-07-28,3,23886.35813032149,87263.4138556,27.372706469916107
1731,2025-07-29,3,19423.38099065669,73227.2504198,26.524799004886273
1732,2025-07-30,3,107093.72565491936,169854.75266072128,63.05017903669449
1733,2025-07-31,3,265370.02645284915,336243.77292018547,78.92191553413252
1734,2025-08-01,3,112868.66238811213,158029.94325080636,71.42232672258851
1735,2025-08-02,3,155263.39918110045,182037.98674676253,85.29175803130099
1736,2025-08-03,3,228535.76164685783,256631.22930582904,89.0522023625232
1737,2025-08-04,3,58502.14575982289,126103.31643413471,46.39223409352542
1738,2025-08-05,3,78756.15637144301,133585.6614228734,58.9555462259798
1739,2025-08-06,3,117182.77573391587,153352.22725907032,76.41413354626374
1740,2025-08-07,3,133122.77241760935,153285.65026902076,86.84620653268915
1741,2025-08-08,3,52617.7367794561,100006.50683980182,52.61431325038007
1742,2025-08-09,3,86860.12667952987,128202.12470899124,67.75248606580861
1743,2025-08-10,3,234556.05207902813,263541.8035209,89.00145970975979
1744,2025-08-11,3,198504.4544421187,224080.29039015493,88.58630721001605
1745,2025-08-12,3,201517.28705724672,240779.14977368282,83.69382782797442
1746,2025-08-13,3,153716.63415472963,185978.41274467658,82.65294443918174
1747,2025-08-14,3,88960.03232945503,128685.43773532202,69.1298362075952
1748,2025-08-15,3,164853.3111773838,231901.66875817435,71.08759159007684
1749,2025-08-16,3,163749.6583422852,217415.47446456066,75.31646896135577
1750,2025-08-17,3,129779.15830667017,170632.70728736164,76.05760956960602
1751,2025-08-18,3,62317.50812368926,119651.93510342682,52.08232367476728
1752,2025-08-19,3,136164.2524309898,179391.97650190786,75.90320096035158
1753,2025-08-20,3,77511.8538513629,122054.81659930431,63.50577225135473
1754,2025-08-21,3,70744.14880231263,113962.37675638241,62.07675797561026
1755,2025-08-22,3,90561.86772459997,169474.45753047927,53.43688308210859
1756,2025-08-23,3,93191.5267151871,130912.76587553497,71.18597341667102
1757,2025-08-24,3,101660.46030230631,126273.75253378304,80.50799018989181
1758,2025-08-25,3,90119.77237154843,130453.31236582417,69.0820115926453
1759,2025-08-26,3,194419.45378921472,254999.79578712463,76.24298411262936
1760,2025-08-27,3,60115.00698259723,141277.42785717297,42.551034439395096
1761,2025-08-28,3,108703.73664698008,142052.72812490416,76.52351213656314
1762,2025-08-29,3,90187.17319888901,130835.89817008536,68.9315199117956
1763,2025-08-30,3,18351.89499761565,92887.96134588384,19.757022042156038
1764,2025-08-31,3,69377.4179214757,131018.86365266153,52.95223602717177
1765,2025-09-01,3,227826.06219746813,250410.50061860002,90.98103379637014
1766,2025-09-02,3,169043.31783164543,213102.887281754,79.32474307968658
1767,2025-09-03,3,11093.892274270067,109405.01078193316,10.14020490924542
1768,2025-09-04,3,107643.86361030673,149007.119176452,72.24075212328378
1769,2025-09-05,3,105778.29201542321,175933.0407029409,60.12417655761861
1770,2025-09-06,3,106118.78322451565,152137.68042350584,69.75180831541053
1771,2025-09-07,3,217217.18884326553,243908.34831030856,89.05688974897832
1772,2025-09-08,3,18719.999917980393,264207.0740784204,7.0853515119826165
1773,2025-09-09,3,158022.93006324233,215716.6076572354,73.25487442966565
1774,2025-09-10,3,158052.86699549493,196665.19117799093,80.36646752218084
1775,2025-09-11,3,38743.58415178666,84345.37565118584,45.93444969883414
1776,2025-09-12,3,45470.77202247286,86427.33665968166,52.61156224392249
1777,2025-09-13,3,179563.6833421946,204269.1121507644,87.90545053608714
1778,2025-09-14,3,189719.14610220934,216777.41737980003,87.51794739293169
1779,2025-09-15,3,70050.18545022243,187619.79231006565,37.33624506654157
1780,2025-09-16,3,181648.0787102983,239257.72823805184,75.92150943168939
1781,2025-09-17,3,184321.39604886895,219307.7746934669,84.04690454157429
1782,2025-09-18,3,181643.06120593235,223992.39982,81.09340377258357
1783,2025-09-19,3,44379.04901202907,70275.40305900706,63.15018780435311
