day_idx,date,quarter,rev_single_rt,rev_single_da,rev_shandong_twosettle,oracle_rt,capture_single_rt,rt_mean,da_mean,da_rt_spread_mean
1735,2025-08-02,3,63960.976711444084,70530.0184020744,70530.0184020744,91018.99337338126,70.27212051122248,331.66249999999997,392.95208333333335,61.28958333333333
1736,2025-08-03,3,98691.6862220586,101839.97357057763,101839.97357057763,128315.61465291452,76.91323186894539,361.3177083333333,372.9395833333333,11.621874999999998
1737,2025-08-04,3,30200.56419944766,71219.39015512806,71219.39015512806,63051.65821706736,47.89812838145583,389.5333333333333,423.38333333333327,33.85
1738,2025-08-05,3,28955.987388705595,74703.5138270043,74703.5138270043,66792.8307114367,43.35193924300555,413.44583333333327,526.1041666666666,112.65833333333332
1739,2025-08-06,3,55779.483976842,98934.2428027237,98934.2428027237,76676.11362953516,72.74688470302972,387.121875,439.1854166666667,52.06354166666666
1740,2025-08-07,3,62657.88542947823,111210.60420459154,111210.60420459154,76642.82513451038,81.7530999405513,355.94687500000003,429.84374999999994,73.896875
1741,2025-08-08,3,22635.704981896284,67500.19875145672,67500.19875145672,50003.25341990091,45.26846441733219,383.1020833333334,412.2520833333333,29.149999999999995
1742,2025-08-09,3,48636.72715798778,35471.70469290503,35471.70469290503,64101.06235449562,75.87507191224691,297.45000000000005,357.01875,59.568749999999994
1743,2025-08-10,3,101068.2818990134,113631.19543151576,113631.19543151576,131770.90176045,76.70000018877326,264.5052083333333,260.7625,-3.742708333333328
1744,2025-08-11,3,94675.61809231895,116138.78507222832,116138.78507222832,112040.14519507746,84.50151320981915,307.6885416666667,294.00625,-13.682291666666671
1745,2025-08-12,3,98988.72702124275,102340.67661366714,102340.67661366714,120389.57488684141,82.2236702092236,329.0208333333333,310.603125,-18.417708333333334
1746,2025-08-13,3,62936.65655238748,71097.7109560915,71097.7109560915,92989.20637233829,67.68167942027881,376.9906250000001,321.82916666666665,-55.16145833333335
1747,2025-08-14,3,35177.0904653684,36752.73782099188,36752.73782099188,64342.71886766101,54.67143926217981,330.71145833333327,369.0604166666667,38.34895833333333
1748,2025-08-15,3,30488.24035353536,15619.852383381467,15619.852383381467,115950.83437908717,26.294110358755812,360.88958333333335,341.2833333333333,-19.60625000000001
1749,2025-08-16,3,67347.2881209708,56831.15746481606,56831.15746481606,108707.73723228033,61.95261702216012,330.55625000000003,372.1145833333333,41.55833333333333
1750,2025-08-17,3,54136.12497482239,52827.434596160005,52827.434596160005,85316.35364368082,63.45339745873226,345.4781249999999,383.3125,37.834374999999994
1751,2025-08-18,3,30448.095712778533,55914.98419195531,55914.98419195531,59825.96755171341,50.89444760999356,408.79583333333335,402.2708333333333,-6.5249999999999995
